Sep 04 13:11:45.263501 np0000032636 systemd[1]: Started Devstack devstack@memory_tracker.service.
Sep 04 13:11:45.270123 np0000032636 memory_tracker.sh[47278]: [[[
Sep 04 13:11:45.270599 np0000032636 memory_tracker.sh[47293]: Thu Sep  4 13:11:45 UTC 2025
Sep 04 13:11:45.270898 np0000032636 memory_tracker.sh[47278]: ---
Sep 04 13:11:45.317503 np0000032636 memory_tracker.sh[47297]: [iscsid (pid:36284)]=13400KB; [multipathd (pid:348)]=289296KB; [ovs-vswitchd (pid:32064)]=899432KB
Sep 04 13:11:45.322658 np0000032636 memory_tracker.sh[47278]: ]]]
Sep 04 13:12:05.326999 np0000032636 memory_tracker.sh[47278]: [[[
Sep 04 13:12:05.327573 np0000032636 memory_tracker.sh[52233]: Thu Sep  4 13:12:05 UTC 2025
Sep 04 13:12:05.328048 np0000032636 memory_tracker.sh[47278]: ---
Sep 04 13:12:05.328048 np0000032636 memory_tracker.sh[47278]: memory_tracker low_point: 10332344
Sep 04 13:12:05.328048 np0000032636 memory_tracker.sh[47278]: ---
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: MemTotal:       12242248 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: MemFree:          267700 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: MemAvailable:   10332604 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Buffers:          295852 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Cached:          9538580 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: SwapCached:           24 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Active:           982540 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Inactive:        9810416 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Active(anon):       1924 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Inactive(anon):  1129764 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Active(file):     980616 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Inactive(file):  8680652 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Unevictable:      141896 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Mlocked:          141896 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: SwapTotal:       8388604 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: SwapFree:        8387056 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Dirty:              7044 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Writeback:            16 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: AnonPages:       1100460 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Mapped:           199292 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Shmem:            155168 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: KReclaimable:     729260 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Slab:             846108 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: SReclaimable:     729260 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: SUnreclaim:       116848 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: KernelStack:        8024 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: PageTables:        10020 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: NFS_Unstable:          0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Bounce:                0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: WritebackTmp:          0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: CommitLimit:    14509728 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Committed_AS:    2901628 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: VmallocTotal:   13743895347199 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: VmallocUsed:       23456 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: VmallocChunk:          0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Percpu:             4864 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: HardwareCorrupted:     0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: AnonHugePages:         0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: ShmemHugePages:        0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: ShmemPmdMapped:        0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: FileHugePages:         0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: FilePmdMapped:         0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: HugePages_Total:       0
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: HugePages_Free:        0
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: HugePages_Rsvd:        0
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: HugePages_Surp:        0
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Hugepagesize:       2048 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: Hugetlb:               0 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: DirectMap4k:      268140 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: DirectMap2M:    11266048 kB
Sep 04 13:12:05.328529 np0000032636 memory_tracker.sh[52234]: DirectMap1G:     3145728 kB
Sep 04 13:12:05.330406 np0000032636 memory_tracker.sh[47278]: ---
Sep 04 13:12:05.337249 np0000032636 memory_tracker.sh[52236]:        PID   %MEM             RSS       PPID       TIME     NLWP WCHAN                     COMMAND
Sep 04 13:12:05.337970 np0000032636 memory_tracker.sh[52236]:       5919    0.0           11088       5913   00:00:00        1 pipe_read                 /usr/bin/python3.10 /opt/stack/devstack/tools/outfilter.py -o /opt/stack/logs/devstacklog.txt.2025-09-04-130730.summary.2025-09-04-130730
Sep 04 13:12:05.337970 np0000032636 memory_tracker.sh[52236]:       5918    0.0           11024       5908   00:00:00        1 pipe_read                 /usr/bin/python3.10 /opt/stack/devstack/tools/outfilter.py -v --no-timestamp -o /opt/stack/logs/devstacklog.txt.2025-09-04-130730
Sep 04 13:12:05.337970 np0000032636 memory_tracker.sh[52236]:      45206    0.0           10476      45204   00:00:00        1 ep_poll                   /usr/sbin/smbd --foreground --no-process-group
Sep 04 13:12:05.337970 np0000032636 memory_tracker.sh[52236]:      52163    0.0           10460       3606   00:00:00        1 pipe_read                 bash ./stack.sh
Sep 04 13:12:05.337970 np0000032636 memory_tracker.sh[52236]:      52172    0.0           10460      52163   00:00:00        1 pipe_read                 bash ./stack.sh
Sep 04 13:12:05.337970 np0000032636 memory_tracker.sh[52236]:      51403    0.0           10008       3606   00:00:00        1 do_wait                   bash ./stack.sh
Sep 04 13:12:05.337970 np0000032636 memory_tracker.sh[52236]:      51499    0.0           10008       3606   00:00:00        1 do_wait                   bash ./stack.sh
Sep 04 13:12:05.337970 np0000032636 memory_tracker.sh[52236]:      51595    0.0           10008       3606   00:00:00        1 do_wait                   bash ./stack.sh
Sep 04 13:12:05.338311 np0000032636 memory_tracker.sh[52236]:      51691    0.0           10008       3606   00:00:00        1 do_wait                   bash ./stack.sh
Sep 04 13:12:05.338311 np0000032636 memory_tracker.sh[52236]:      51897    0.0           10008       3606   00:00:00        1 do_wait                   bash ./stack.sh
Sep 04 13:12:05.338311 np0000032636 memory_tracker.sh[52236]:      49909    0.0            9932          1   00:00:00        1 do_select                 /usr/sbin/apache2 -k start
Sep 04 13:12:05.338311 np0000032636 memory_tracker.sh[52236]:      42808    0.0            9876       3606   00:00:00        1 do_wait                   bash ./stack.sh
Sep 04 13:12:05.338311 np0000032636 memory_tracker.sh[52236]:      52189    0.0            9868      52172   00:00:00        1 unix_stream_data_wait     python3 /opt/stack/devstack/files/openstack-cli-server/openstack --os-cloud devstack-system-admin user create alt_demo --password secretadmin --domain=default --email=alt_demo@example.com --or-show -f value -c id
Sep 04 13:12:05.338311 np0000032636 memory_tracker.sh[52236]:        600    0.0            9312          1   00:00:00        1 do_poll.constprop.0       sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
Sep 04 13:12:05.338311 np0000032636 memory_tracker.sh[52236]:       2489    0.0            9268          1   00:00:00        1 ep_poll                   /lib/systemd/systemd --user
Sep 04 13:12:05.338311 np0000032636 memory_tracker.sh[52236]:      32522    0.0            8560          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-sb.log --remote=punix:/var/run/ovn/ovnsb_db.sock --pidfile=/var/run/ovn/ovnsb_db.pid --unixctl=/var/run/ovn/ovnsb_db.ctl --remote=db:OVN_Southbound,SB_Global,connections --private-key=db:OVN_Southbound,SSL,private_key --certificate=db:OVN_Southbound,SSL,certificate --ca-cert=db:OVN_Southbound,SSL,ca_cert --ssl-protocols=db:OVN_Southbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Southbound,SSL,ssl_ciphers /var/lib/ovn/ovnsb_db.db
Sep 04 13:12:05.338509 np0000032636 memory_tracker.sh[52236]:      32518    0.0            8412          1   00:00:00        1 do_poll.constprop.0       ovsdb-server -vconsole:off -vfile:info --log-file=/var/log/ovn/ovsdb-server-nb.log --remote=punix:/var/run/ovn/ovnnb_db.sock --pidfile=/var/run/ovn/ovnnb_db.pid --unixctl=/var/run/ovn/ovnnb_db.ctl --remote=db:OVN_Northbound,NB_Global,connections --private-key=db:OVN_Northbound,SSL,private_key --certificate=db:OVN_Northbound,SSL,certificate --ca-cert=db:OVN_Northbound,SSL,ca_cert --ssl-protocols=db:OVN_Northbound,SSL,ssl_protocols --ssl-ciphers=db:OVN_Northbound,SSL,ssl_ciphers /var/lib/ovn/ovnnb_db.db
Sep 04 13:12:05.338509 np0000032636 memory_tracker.sh[52236]:        506    0.0            8224          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-logind
Sep 04 13:12:05.338509 np0000032636 memory_tracker.sh[52236]:        569    0.0            8116          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-networkd
Sep 04 13:12:05.338509 np0000032636 memory_tracker.sh[52236]:       3577    0.0            8044       3567   00:00:00        1 do_poll.constprop.0       sshd: zuul@notty
Sep 04 13:12:05.338509 np0000032636 memory_tracker.sh[52236]:      34077    0.0            7148          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-machined
Sep 04 13:12:05.338509 np0000032636 memory_tracker.sh[52236]:        972    0.0            6652          1   00:00:00        3 do_poll.constprop.0       /usr/libexec/polkitd --no-debug
Sep 04 13:12:05.338509 np0000032636 memory_tracker.sh[52236]:        409    0.0            6500          1   00:00:00        2 ep_poll                   /lib/systemd/systemd-timesyncd
Sep 04 13:12:05.338509 np0000032636 memory_tracker.sh[52236]:      32013    0.0            6308          1   00:00:00        1 do_poll.constprop.0       ovsdb-server /etc/openvswitch/conf.db -vconsole:emer -vsyslog:err -vfile:info --remote=punix:/var/run/openvswitch/db.sock --private-key=db:Open_vSwitch,SSL,private_key --certificate=db:Open_vSwitch,SSL,certificate --bootstrap-ca-cert=db:Open_vSwitch,SSL,ca_cert --no-chdir --log-file=/var/log/openvswitch/ovsdb-server.log --pidfile=/var/run/openvswitch/ovsdb-server.pid --detach
Sep 04 13:12:05.338509 np0000032636 memory_tracker.sh[52236]:        352    0.0            6292          1   00:00:00        1 ep_poll                   /lib/systemd/systemd-udevd
Sep 04 13:12:05.338509 np0000032636 memory_tracker.sh[52236]:      45207    0.0            6128      45204   00:00:00        1 ep_poll                   /usr/sbin/smbd --foreground --no-process-group
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:        617    0.0            6060          1   00:00:00        4 futex_wait_queue_me       dhclient
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:        487    0.0            5280          1   00:00:01        1 ep_poll                   @dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:       3601    0.0            5168       3600   00:00:00        1 do_poll.constprop.0       sudo -H -S -n -u stack /bin/sh -c echo BECOME-SUCCESS-denyyxlwaxnihlojbwjphsrqzafuytgr ; /usr/bin/python3
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:        406    0.0            4936          1   00:00:02        1 do_select                 /usr/sbin/haveged --Foreground --verbose=1
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:      19904    0.0            4916          1   00:00:00        4 do_select                 /usr/sbin/rsyslogd -n -iNONE
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:      32362    0.0            4712          1   00:00:00        4 do_poll.constprop.0       ovn-controller unix:/var/run/openvswitch/db.sock -vconsole:emer -vsyslog:err -vfile:info --no-chdir --log-file=/var/log/ovn/ovn-controller.log --pidfile=/var/run/ovn/ovn-controller.pid --detach
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:      32572    0.0            4172          1   00:00:00        3 do_poll.constprop.0       ovn-northd -vconsole:emer -vsyslog:err -vfile:info --ovnnb-db=unix:/var/run/ovn/ovnnb_db.sock --ovnsb-db=unix:/var/run/ovn/ovnsb_db.sock --no-chdir --log-file=/var/log/ovn/ovn-northd.log --pidfile=/var/run/ovn/ovn-northd.pid --detach
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:      44072    0.0            4116          1   00:00:00        1 do_poll.constprop.0       /sbin/rpcbind -f -w
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:       5913    0.0            3800       3606   00:00:00        1 do_wait                   bash ./stack.sh
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:       5908    0.0            3732       3606   00:00:00        1 do_wait                   bash ./stack.sh
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:      52235    0.0            3672      47278   00:00:00        1 -                         ps --sort=-pmem -eo pid:10,pmem:6,rss:15,ppid:10,cputime:10,nlwp:8,wchan:25,args:100
Sep 04 13:12:05.338775 np0000032636 memory_tracker.sh[52236]:      47278    0.0            3548          1   00:00:00        1 do_wait                   /bin/bash /opt/stack/devstack/tools/memory_tracker.sh
Sep 04 13:12:05.339049 np0000032636 memory_tracker.sh[52236]:      47709    0.0            3348          1   00:00:00        1 do_wait                   /bin/bash /opt/stack/devstack/tools/file_tracker.sh
Sep 04 13:12:05.339049 np0000032636 memory_tracker.sh[52236]:       6591    0.0            3056          1   00:00:00        1 do_wait                   /bin/bash /usr/sbin/ksmtuned
Sep 04 13:12:05.339049 np0000032636 memory_tracker.sh[52236]:       2490    0.0            2968       2489   00:00:00        1 do_sigtimedwait           (sd-pam)
Sep 04 13:12:05.339049 np0000032636 memory_tracker.sh[52236]:      44672    0.0            2776          1   00:00:00        1 ep_poll                   /usr/sbin/nfsdcld
Sep 04 13:12:05.339049 np0000032636 memory_tracker.sh[52236]:        625    0.0            2744          1   00:00:00        1 hrtimer_nanosleep         /usr/sbin/cron -f -P
